     t     ,   ref   ,   pj0    ,    vj0    ,    tj0    ,    pj1    ,    vj1    ,    tj1    ,    pj2    ,    vj2    ,    tj2    ,    pj3    ,    vj3    ,    tj3    ,    pj4    ,    vj4    ,    tj4    ,    pj5    ,    vj5    ,    tj5    
  13.61587,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57084,    0.00000,    0.90965,    0.00006,    0.00000,   -1.38513,   -1.57084,    0.00000,    0.10216,   -0.00007,    0.00000,   -0.11255,    0.00000,    0.00000,   -0.13733
  13.61687,    0.00000,    0.00001,    0.00000,    0.00000,   -1.57080,    0.00000,    0.90965,    0.00000,    0.00000,   -1.49936,   -1.57086,    0.00000,    0.10727,   -0.00007,    0.00000,   -0.09720,    0.00000,    0.00000,   -0.17294
  13.61787,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57081,    0.00000,    0.88031,   -0.00001,    0.00000,   -1.44225,   -1.57084,    0.00000,    0.08173,   -0.00007,    0.00000,   -0.10744,    0.00001,    0.00000,   -0.12207
  13.61887,    0.00000,    0.00001,    0.00000,   -0.05801,   -1.57078,    0.00000,    0.88031,    0.00006,    0.00000,   -1.28517,   -1.57083,    0.00000,    0.11237,   -0.00007,    0.00000,   -0.09720,    0.00000,    0.00000,   -0.13733
  13.61987,    0.00000,    0.00001,    0.00000,   -0.08701,   -1.57082,    0.00000,    0.88031,    0.00004,    0.00000,   -1.57076,   -1.57083,    0.00000,    0.09194,   -0.00005,    0.00000,   -0.10232,    0.00001,    0.00000,   -0.11699
  13.62087,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57081,    0.00000,    0.82162,    0.00002,    0.00000,   -1.68500,   -1.57081,    0.00000,    0.07662,   -0.00004,    0.00000,   -0.07674,    0.00002,    0.00000,   -0.13225
  13.62187,    0.00000,    0.00001,    0.00000,    0.05801,   -1.57076,    0.00000,    0.88031,    0.00006,    0.00000,   -1.41369,   -1.57083,    0.00000,    0.11748,   -0.00004,    0.00000,   -0.10232,    0.00000,    0.00000,   -0.14242
  13.62288,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57083,    0.00000,    0.96834,    0.00004,    0.00000,   -1.29945,   -1.57083,    0.00000,    0.10216,   -0.00002,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.12207
  13.62388,    0.00000,    0.00002,    0.00000,    0.05801,   -1.57083,    0.00000,    0.93900,    0.00001,    0.00000,   -1.18521,   -1.57087,    0.00000,    0.11748,   -0.00004,    0.00000,   -0.08186,   -0.00002,    0.00000,   -0.14242
  13.62488,    0.00000,    0.00004,    0.00000,   -0.08701,   -1.57081,    0.00000,    0.96834,    0.00006,    0.00000,   -1.29945,   -1.57082,    0.00000,    0.11237,   -0.00005,    0.00000,   -0.07674,    0.00000,    0.00000,   -0.14751
  13.62588,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.82162,    0.00006,    0.00000,   -1.62788,   -1.57086,    0.00000,    0.12770,   -0.00004,    0.00000,   -0.11767,    0.00002,    0.00000,   -0.16276
  13.62688,    0.00000,    0.00005,    0.00000,    0.02900,   -1.57081,    0.00000,    0.93900,    0.00007,    0.00000,   -1.25661,   -1.57083,    0.00000,    0.11237,   -0.00004,    0.00000,   -0.05628,    0.00002,    0.00000,   -0.13733
  13.62788,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.85097,    0.00004,    0.00000,   -1.47081,   -1.57083,    0.00000,    0.12259,   -0.00001,    0.00000,   -0.08186,   -0.00002,    0.00000,   -0.13733
  13.62888,    0.00000,    0.00001,    0.00000,    0.00000,   -1.57081,    0.00000,    0.82162,    0.00004,    0.00000,   -1.68500,   -1.57083,    0.00000,    0.11237,   -0.00006,    0.00000,   -0.09720,    0.00000,    0.00000,   -0.16276
  13.62988,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.90965,    0.00001,    0.00000,   -1.25661,   -1.57087,    0.00000,    0.07662,   -0.00006,    0.00000,   -0.07674,    0.00001,    0.00000,   -0.15768
  13.63088,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57080,    0.00000,    0.88031,    0.00005,    0.00000,   -1.42797,   -1.57081,    0.00000,    0.11748,   -0.00004,    0.00000,   -0.08186,    0.00005,    0.00000,   -0.13733
  13.63188,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57080,    0.00000,    0.79228,    0.00004,    0.00000,   -1.24233,   -1.57086,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.10232,    0.00000,    0.00000,   -0.14242
  13.63288,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57080,    0.00000,    0.82162,    0.00007,    0.00000,   -1.59932,   -1.57082,    0.00000,    0.10727,   -0.00004,    0.00000,   -0.08186,   -0.00002,    0.00000,   -0.18311
  13.63388,    0.00000,    0.00000,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.82162,    0.00000,    0.00000,   -1.34229,   -1.57086,    0.00000,    0.10727,   -0.00002,    0.00000,   -0.08186,    0.00002,    0.00000,   -0.15768
  13.63488,    0.00000,    0.00005,    0.00000,    0.02900,   -1.57080,    0.00000,    0.88031,    0.00001,    0.00000,   -1.18521,   -1.57083,    0.00000,    0.12770,   -0.00005,    0.00000,   -0.08186,   -0.00001,    0.00000,   -0.12716
  13.63588,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57078,    0.00000,    0.85097,    0.00005,    0.00000,   -1.31373,   -1.57081,    0.00000,    0.08683,   -0.00005,    0.00000,   -0.09720,   -0.00001,    0.00000,   -0.14751
  13.63688,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57078,    0.00000,    0.90965,    0.00002,    0.00000,   -1.41369,   -1.57083,    0.00000,    0.11237,   -0.00002,    0.00000,   -0.05628,    0.00000,    0.00000,   -0.16785
  13.63788,    0.00000,    0.00001,    0.00000,   -0.05801,   -1.57078,    0.00000,    0.90965,    0.00004,    0.00000,   -1.57076,   -1.57084,    0.00000,    0.09194,   -0.00004,    0.00000,   -0.09209,    0.00004,    0.00000,   -0.12716
  13.63888,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57077,    0.00000,    0.88031,    0.00004,    0.00000,   -1.57076,   -1.57084,    0.00000,    0.09705,   -0.00008,    0.00000,   -0.07674,   -0.00001,    0.00000,   -0.14751
  13.63988,    0.00000,    0.00002,    0.00000,   -0.05801,   -1.57081,    0.00000,    0.79228,    0.00006,    0.00000,   -1.28517,   -1.57083,    0.00000,    0.12770,   -0.00005,    0.00000,   -0.07674,    0.00001,    0.00000,   -0.15259
  13.64088,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57080,    0.00000,    0.82162,    0.00006,    0.00000,   -1.41369,   -1.57084,    0.00000,    0.11748,   -0.00002,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.15768
  13.64188,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57078,    0.00000,    0.79228,    0.00001,    0.00000,   -1.57076,   -1.57083,    0.00000,    0.09705,   -0.00004,    0.00000,   -0.07674,    0.00000,    0.00000,   -0.14751
  13.64288,    0.00000,    0.00004,    0.00000,   -0.05801,   -1.57080,    0.00000,    0.88031,    0.00007,    0.00000,   -1.45652,   -1.57084,    0.00000,    0.10727,   -0.00004,    0.00000,   -0.10744,   -0.00001,    0.00000,   -0.14242
  13.64388,    0.00000,    0.00000,    0.00000,    0.02900,   -1.57080,    0.00000,    0.99769,    0.00004,    0.00000,   -1.38513,   -1.57083,    0.00000,    0.10727,   -0.00001,    0.00000,   -0.11767,   -0.00001,    0.00000,   -0.14751
  13.64488,    0.00000,    0.00007,    0.00000,    0.00000,   -1.57082,    0.00000,    0.79228,    0.00006,    0.00000,   -1.42797,   -1.57084,    0.00000,    0.09194,   -0.00004,    0.00000,   -0.10232,    0.00001,    0.00000,   -0.16276
  13.64588,    0.00000,    0.00000,    0.00000,    0.02900,   -1.57080,    0.00000,    0.85097,    0.00005,    0.00000,   -1.47081,   -1.57082,    0.00000,    0.10727,   -0.00005,    0.00000,   -0.06651,    0.00000,    0.00000,   -0.15259
  13.64688,    0.00000,    0.00001,    0.00000,    0.00000,   -1.57081,    0.00000,    0.73359,    0.00008,    0.00000,   -0.98530,   -1.57083,    0.00000,    0.11237,   -0.00002,    0.00000,   -0.06651,    0.00001,    0.00000,   -0.14751
  13.64789,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57078,    0.00000,    0.90965,    0.00001,    0.00000,   -1.41369,   -1.57087,    0.00000,    0.09705,   -0.00006,    0.00000,   -0.10744,    0.00001,    0.00000,   -0.13225
  13.64889,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57077,    0.00000,    0.85097,    0.00004,    0.00000,   -1.45652,   -1.57087,    0.00000,    0.10727,   -0.00004,    0.00000,   -0.08186,    0.00002,    0.00000,   -0.16276
  13.64989,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57078,    0.00000,    0.90965,    0.00001,    0.00000,   -1.32801,   -1.57081,    0.00000,    0.10727,   -0.00006,    0.00000,   -0.06139,    0.00001,    0.00000,   -0.14242
  13.65089,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57083,    0.00000,    0.90965,    0.00000,    0.00000,   -1.47081,   -1.57083,    0.00000,    0.11237,   -0.00005,    0.00000,   -0.10232,    0.00001,    0.00000,   -0.14751
  13.65189,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57078,    0.00000,    0.88031,    0.00001,    0.00000,   -1.37085,   -1.57084,    0.00000,    0.08173,   -0.00005,    0.00000,   -0.11255,    0.00000,    0.00000,   -0.12207
  13.65289,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57081,    0.00000,    0.96834,    0.00005,    0.00000,   -1.19949,   -1.57081,    0.00000,    0.10216,   -0.00006,    0.00000,   -0.09720,   -0.00002,    0.00000,   -0.14751
  13.65389,    0.00000,    0.00000,    0.00000,   -0.05801,   -1.57083,    0.00000,    0.90965,    0.00002,    0.00000,   -1.52792,   -1.57083,    0.00000,    0.11748,   -0.00005,    0.00000,   -0.09720,    0.00000,    0.00000,   -0.16276
  13.65489,    0.00000,    0.00001,    0.00000,    0.00000,   -1.57080,    0.00000,    0.96834,    0.00002,    0.00000,   -1.17093,   -1.57082,    0.00000,    0.12259,   -0.00004,    0.00000,   -0.01535,    0.00001,    0.00000,   -0.13733
  13.65589,    0.00000,    0.00006,    0.00000,    0.05801,   -1.57083,    0.00000,    0.79228,    0.00006,    0.00000,   -1.24233,   -1.57081,    0.00000,    0.09194,   -0.00006,    0.00000,   -0.09209,   -0.00001,    0.00000,   -0.11699
  13.65689,    0.00000,    0.00006,    0.00000,    0.02900,   -1.57081,    0.00000,    0.85097,    0.00010,    0.00000,   -1.32801,   -1.57083,    0.00000,    0.10216,   -0.00004,    0.00000,   -0.10232,    0.00000,    0.00000,   -0.10173
  13.65789,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57080,    0.00000,    0.96834,    0.00001,    0.00000,   -1.28517,   -1.57081,    0.00000,    0.13791,   -0.00006,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.14751
  13.65889,    0.00000,   -0.00001,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.82162,    0.00004,    0.00000,   -1.64216,   -1.57081,    0.00000,    0.11237,   -0.00004,    0.00000,   -0.04604,    0.00000,    0.00000,   -0.15259
  13.65989,    0.00000,    0.00001,    0.00000,   -0.05801,   -1.57078,    0.00000,    0.88031,    0.00002,    0.00000,   -1.19949,   -1.57083,    0.00000,    0.10727,   -0.00005,    0.00000,   -0.09720,    0.00000,    0.00000,   -0.12716
  13.66089,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57081,    0.00000,    0.85097,    0.00005,    0.00000,   -1.51364,   -1.57084,    0.00000,    0.09705,   -0.00001,    0.00000,   -0.12790,   -0.00002,    0.00000,   -0.12207
  13.66189,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.88031,    0.00006,    0.00000,   -1.29945,   -1.57087,    0.00000,    0.09705,   -0.00002,    0.00000,   -0.09209,    0.00001,    0.00000,   -0.14751
  13.66289,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57081,    0.00000,    0.76293,    0.00000,    0.00000,   -1.52792,   -1.57082,    0.00000,    0.07662,   -0.00006,    0.00000,   -0.08697,   -0.00002,    0.00000,   -0.13733
  13.66389,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57082,    0.00000,    0.79228,    0.00006,    0.00000,   -1.29945,   -1.57083,    0.00000,    0.11748,   -0.00002,    0.00000,   -0.07674,    0.00002,    0.00000,   -0.13733
  13.66489,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57082,    0.00000,    0.85097,    0.00002,    0.00000,   -1.54220,   -1.57083,    0.00000,    0.08683,   -0.00002,    0.00000,   -0.11255,    0.00001,    0.00000,   -0.16276
  13.66589,    0.00000,    0.00007,    0.00000,    0.02900,   -1.57082,    0.00000,    0.88031,    0.00004,    0.00000,   -1.27089,   -1.57084,    0.00000,    0.09194,   -0.00008,    0.00000,   -0.07674,   -0.00002,    0.00000,   -0.09155
  13.66689,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57082,    0.00000,    0.90965,    0.00006,    0.00000,   -1.41369,   -1.57086,    0.00000,    0.06129,   -0.00006,    0.00000,   -0.07163,   -0.00001,    0.00000,   -0.10173
  13.66789,    0.00000,    0.00004,    0.00000,    0.05801,   -1.57080,    0.00000,    0.82162,    0.00004,    0.00000,   -1.57076,   -1.57083,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.08697,   -0.00002,    0.00000,   -0.15768
  13.66889,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57078,    0.00000,    0.79228,    0.00002,    0.00000,   -1.42797,   -1.57083,    0.00000,    0.14302,   -0.00001,    0.00000,   -0.09209,    0.00002,    0.00000,   -0.12207
  13.66989,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57081,    0.00000,    0.88031,    0.00006,    0.00000,   -1.42797,   -1.57087,    0.00000,    0.10727,   -0.00005,    0.00000,   -0.11767,    0.00000,    0.00000,   -0.10681
  13.67089,    0.00000,    0.00004,    0.00000,    0.05801,   -1.57082,    0.00000,    0.79228,    0.00002,    0.00000,   -1.25661,   -1.57081,    0.00000,    0.11748,   -0.00005,    0.00000,   -0.06139,    0.00000,    0.00000,   -0.11190
  13.67190,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57083,    0.00000,    0.82162,    0.00004,    0.00000,   -1.34229,   -1.57084,    0.00000,    0.14302,   -0.00007,    0.00000,   -0.07163,    0.00001,    0.00000,   -0.15259
  13.67290,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57082,    0.00000,    0.85097,    0.00004,    0.00000,   -1.64216,   -1.57082,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.07674,    0.00000,    0.00000,   -0.14242
  13.67390,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57081,    0.00000,    0.88031,    0.00007,    0.00000,   -1.75640,   -1.57084,    0.00000,    0.12770,   -0.00002,    0.00000,   -0.11767,    0.00001,    0.00000,   -0.10681
  13.67490,    0.00000,    0.00005,    0.00000,    0.11602,   -1.57081,    0.00000,    0.85097,    0.00004,    0.00000,   -1.54220,   -1.57082,    0.00000,    0.09194,   -0.00005,    0.00000,   -0.07674,   -0.00001,    0.00000,   -0.13733
  13.67590,    0.00000,    0.00005,    0.00000,    0.02900,   -1.57081,    0.00000,    0.90965,    0.00002,    0.00000,   -1.49936,   -1.57083,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.08697,    0.00000,    0.00000,   -0.14751
  13.67690,    0.00000,    0.00005,    0.00000,   -0.05801,   -1.57078,    0.00000,    0.76293,    0.00005,    0.00000,   -1.19949,   -1.57083,    0.00000,    0.11748,   -0.00006,    0.00000,   -0.10744,    0.00004,    0.00000,   -0.15259
  13.67790,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57081,    0.00000,    0.93900,    0.00004,    0.00000,   -1.39941,   -1.57081,    0.00000,    0.11748,   -0.00005,    0.00000,   -0.06651,    0.00001,    0.00000,   -0.14751
  13.67890,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57082,    0.00000,    0.88031,    0.00006,    0.00000,   -1.32801,   -1.57082,    0.00000,    0.11748,   -0.00007,    0.00000,   -0.04604,   -0.00001,    0.00000,   -0.13225
  13.67990,    0.00000,    0.00007,    0.00000,   -0.02900,   -1.57078,    0.00000,    0.96834,    0.00005,    0.00000,   -1.34229,   -1.57086,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.10744,   -0.00001,    0.00000,   -0.12207
  13.68090,    0.00000,    0.00001,    0.00000,    0.05801,   -1.57083,    0.00000,    0.88031,    0.00004,    0.00000,   -1.37085,   -1.57087,    0.00000,    0.09194,   -0.00002,    0.00000,   -0.06651,    0.00001,    0.00000,   -0.14242
  13.68190,    0.00000,    0.00004,    0.00000,    0.08701,   -1.57081,    0.00000,    0.88031,    0.00004,    0.00000,   -1.25661,   -1.57080,    0.00000,    0.12770,   -0.00005,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.17802
  13.68290,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57083,    0.00000,    0.82162,    0.00001,    0.00000,   -1.61360,   -1.57082,    0.00000,    0.10216,   -0.00005,    0.00000,   -0.13813,   -0.00001,    0.00000,   -0.11190
  13.68390,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57084,    0.00000,    0.90965,    0.00002,    0.00000,   -1.49936,   -1.57084,    0.00000,    0.12770,   -0.00005,    0.00000,   -0.09209,   -0.00002,    0.00000,   -0.14751
  13.68490,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57081,    0.00000,    0.90965,    0.00005,    0.00000,   -1.38513,   -1.57081,    0.00000,    0.10216,   -0.00005,    0.00000,   -0.09209,   -0.00001,    0.00000,   -0.13733
  13.68590,    0.00000,    0.00004,    0.00000,    0.11602,   -1.57083,    0.00000,    0.79228,    0.00002,    0.00000,   -1.34229,   -1.57082,    0.00000,    0.10727,   -0.00004,    0.00000,   -0.06651,   -0.00001,    0.00000,   -0.13733
  13.68690,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57080,    0.00000,    0.88031,    0.00004,    0.00000,   -1.32801,   -1.57083,    0.00000,    0.09194,   -0.00002,    0.00000,   -0.07674,    0.00000,    0.00000,   -0.10173
  13.68790,    0.00000,   -0.00001,    0.00000,    0.02900,   -1.57080,    0.00000,    0.90965,    0.00002,    0.00000,   -1.72784,   -1.57082,    0.00000,    0.05619,   -0.00004,    0.00000,   -0.09209,    0.00002,    0.00000,   -0.18311
  13.68890,    0.00000,    0.00000,    0.00000,   -0.08701,   -1.57078,    0.00000,    0.82162,    0.00006,    0.00000,   -1.32801,   -1.57083,    0.00000,    0.13280,   -0.00002,    0.00000,   -0.08697,    0.00001,    0.00000,   -0.12716
  13.68990,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57080,    0.00000,    0.82162,    0.00001,    0.00000,   -1.15665,   -1.57083,    0.00000,    0.11748,   -0.00005,    0.00000,   -0.07674,    0.00000,    0.00000,   -0.16276
  13.69090,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57081,    0.00000,    0.90965,    0.00002,    0.00000,   -1.34229,   -1.57084,    0.00000,    0.08683,   -0.00004,    0.00000,   -0.05116,   -0.00001,    0.00000,   -0.15768
  13.69190,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57077,    0.00000,    0.82162,    0.00004,    0.00000,   -1.29945,   -1.57082,    0.00000,    0.14302,   -0.00005,    0.00000,   -0.07163,   -0.00001,    0.00000,   -0.12716
  13.69290,    0.00000,    0.00005,    0.00000,   -0.05801,   -1.57081,    0.00000,    0.82162,    0.00004,    0.00000,   -1.32801,   -1.57084,    0.00000,    0.12259,   -0.00005,    0.00000,   -0.11255,   -0.00001,    0.00000,   -0.12716
  13.69390,    0.00000,    0.00001,    0.00000,   -0.05801,   -1.57077,    0.00000,    0.85097,    0.00005,    0.00000,   -1.35657,   -1.57083,    0.00000,    0.11237,   -0.00005,    0.00000,   -0.08697,   -0.00001,    0.00000,   -0.11699
  13.69490,    0.00000,    0.00005,    0.00000,    0.05801,   -1.57082,    0.00000,    0.85097,    0.00006,    0.00000,   -1.51364,   -1.57086,    0.00000,    0.12770,   -0.00006,    0.00000,   -0.03581,   -0.00001,    0.00000,   -0.12716
  13.69590,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57080,    0.00000,    0.79228,    0.00001,    0.00000,   -1.28517,   -1.57080,    0.00000,    0.13791,   -0.00004,    0.00000,   -0.09720,    0.00000,    0.00000,   -0.14242
  13.69691,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57077,    0.00000,    0.85097,    0.00005,    0.00000,   -1.32801,   -1.57082,    0.00000,    0.10216,   -0.00006,    0.00000,   -0.13813,    0.00000,    0.00000,   -0.11190
  13.69791,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57081,    0.00000,    0.88031,    0.00002,    0.00000,   -1.35657,   -1.57082,    0.00000,    0.12259,   -0.00005,    0.00000,   -0.08697,    0.00001,    0.00000,   -0.11190
  13.69891,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.90965,    0.00001,    0.00000,   -1.34229,   -1.57086,    0.00000,    0.13280,   -0.00005,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.16785
  13.69991,    0.00000,    0.00000,    0.00000,    0.02900,   -1.57083,    0.00000,    0.93900,    0.00004,    0.00000,   -1.37085,   -1.57086,    0.00000,    0.12259,   -0.00001,    0.00000,   -0.07163,   -0.00002,    0.00000,   -0.17294
  13.70091,    0.00000,    0.00000,    0.00000,    0.00000,   -1.57083,    0.00000,    0.88031,    0.00005,    0.00000,   -1.48509,   -1.57083,    0.00000,    0.11748,   -0.00004,    0.00000,   -0.09720,   -0.00001,    0.00000,   -0.14242
  13.70191,    0.00000,    0.00002,    0.00000,   -0.08701,   -1.57082,    0.00000,    0.88031,    0.00006,    0.00000,   -1.28517,   -1.57081,    0.00000,    0.13280,   -0.00002,    0.00000,   -0.08186,   -0.00001,    0.00000,   -0.12207
  13.70291,    0.00000,    0.00004,    0.00000,    0.05801,   -1.57081,    0.00000,    0.90965,    0.00004,    0.00000,   -1.37085,   -1.57083,    0.00000,    0.10216,   -0.00005,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.18820
  13.70391,    0.00000,    0.00006,    0.00000,    0.00000,   -1.57081,    0.00000,    0.90965,    0.00004,    0.00000,   -1.18521,   -1.57083,    0.00000,    0.11237,   -0.00004,    0.00000,   -0.06651,    0.00000,    0.00000,   -0.09155
  13.70491,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57080,    0.00000,    0.82162,    0.00002,    0.00000,   -1.44225,   -1.57084,    0.00000,    0.09705,   -0.00001,    0.00000,   -0.07163,    0.00000,    0.00000,   -0.12716
  13.70591,    0.00000,    0.00000,    0.00000,    0.05801,   -1.57081,    0.00000,    0.88031,    0.00005,    0.00000,   -1.17093,   -1.57083,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.09720,   -0.00004,    0.00000,   -0.17294
  13.70691,    0.00000,    0.00005,    0.00000,   -0.05801,   -1.57081,    0.00000,    0.90965,    0.00008,    0.00000,   -1.18521,   -1.57083,    0.00000,    0.12259,   -0.00005,    0.00000,   -0.01535,   -0.00001,    0.00000,   -0.12207
  13.70791,    0.00000,    0.00000,    0.00000,    0.02900,   -1.57081,    0.00000,    0.85097,    0.00006,    0.00000,   -1.29945,   -1.57086,    0.00000,    0.14302,   -0.00004,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.11190
  13.70891,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57078,    0.00000,    0.85097,    0.00001,    0.00000,   -1.27089,   -1.57083,    0.00000,    0.11237,   -0.00005,    0.00000,   -0.04093,   -0.00001,    0.00000,   -0.15259
  13.70991,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57080,    0.00000,    0.96834,    0.00004,    0.00000,   -1.42797,   -1.57082,    0.00000,    0.12770,   -0.00004,    0.00000,   -0.11255,   -0.00002,    0.00000,   -0.12207
  13.71091,    0.00000,    0.00000,    0.00000,    0.02900,   -1.57084,    0.00000,    0.85097,    0.00002,    0.00000,   -1.31373,   -1.57087,    0.00000,    0.09705,   -0.00006,    0.00000,   -0.07674,    0.00001,    0.00000,   -0.16785
  13.71191,    0.00000,    0.00000,    0.00000,   -0.02900,   -1.57077,    0.00000,    0.85097,    0.00002,    0.00000,   -1.05670,   -1.57082,    0.00000,    0.11748,   -0.00001,    0.00000,   -0.08186,    0.00001,    0.00000,   -0.11190
  13.71291,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57080,    0.00000,    0.82162,    0.00001,    0.00000,   -1.59932,   -1.57082,    0.00000,    0.08173,   -0.00005,    0.00000,   -0.07163,   -0.00001,    0.00000,   -0.13225
  13.71391,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57080,    0.00000,    0.88031,    0.00004,    0.00000,   -1.34229,   -1.57081,    0.00000,    0.11748,   -0.00006,    0.00000,   -0.06139,    0.00002,    0.00000,   -0.13225
  13.71491,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57080,    0.00000,    0.88031,    0.00000,    0.00000,   -1.77068,   -1.57084,    0.00000,    0.11748,   -0.00004,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.15259
  13.71591,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57082,    0.00000,    0.88031,    0.00004,    0.00000,   -1.22805,   -1.57086,    0.00000,    0.09705,   -0.00004,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.15259
  13.71691,    0.00000,    0.00000,    0.00000,    0.00000,   -1.57081,    0.00000,    0.85097,    0.00007,    0.00000,   -1.41369,   -1.57082,    0.00000,    0.07151,   -0.00002,    0.00000,   -0.08697,    0.00000,    0.00000,   -0.14751
  13.71791,    0.00000,    0.00000,    0.00000,    0.00000,   -1.57080,    0.00000,    0.88031,    0.00002,    0.00000,   -1.34229,   -1.57083,    0.00000,    0.10216,   -0.00006,    0.00000,   -0.00512,    0.00000,    0.00000,   -0.12207
  13.71891,    0.00000,    0.00002,    0.00000,   -0.08701,   -1.57081,    0.00000,    0.93900,    0.00002,    0.00000,   -1.39941,   -1.57084,    0.00000,    0.13280,   -0.00006,    0.00000,   -0.10232,   -0.00001,    0.00000,   -0.14242
  13.71991,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57082,    0.00000,    0.90965,    0.00008,    0.00000,   -1.27089,   -1.57086,    0.00000,    0.09194,   -0.00005,    0.00000,   -0.08186,   -0.00002,    0.00000,   -0.14751
  13.72091,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57076,    0.00000,    0.85097,    0.00004,    0.00000,   -1.42797,   -1.57084,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.02046,   -0.00001,    0.00000,   -0.13225
  13.72192,    0.00000,    0.00000,    0.00000,    0.02900,   -1.57076,    0.00000,    0.85097,    0.00007,    0.00000,   -1.44225,   -1.57082,    0.00000,    0.10727,   -0.00004,    0.00000,   -0.11767,   -0.00002,    0.00000,   -0.15259
  13.72292,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57083,    0.00000,    0.90965,    0.00004,    0.00000,   -1.55648,   -1.57084,    0.00000,    0.12259,   -0.00005,    0.00000,   -0.08697,   -0.00001,    0.00000,   -0.13225
  13.72392,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57078,    0.00000,    0.85097,    0.00000,    0.00000,   -1.37085,   -1.57082,    0.00000,    0.11237,   -0.00004,    0.00000,   -0.09209,    0.00001,    0.00000,   -0.14242
